1001, 18321, 1, 0, 0
2001, 18414, 1, 0, 0
3002, 18136, 1, 0, 0
4001, 18334, 1, 0, 0
5002, 18096, 1, 0, 0
6001, 17901, 1, 0, 0
7001, 18538, 1, 0, 0
8002, 18481, 1, 0, 0
9001, 18374, 1, 0, 0
10002, 18328, 1, 0, 0
11002, 18332, 1, 0, 0
12001, 18326, 1, 0, 0
13001, 18340, 1, 0, 0
14002, 18316, 1, 0, 0
15001, 18282, 1, 0, 0
16001, 18554, 1, 0, 0
17001, 18494, 1, 0, 0
18001, 18298, 1, 0, 0
19001, 18440, 1, 0, 0
20001, 18434, 1, 0, 0
21001, 18430, 1, 0, 0
22001, 18436, 1, 0, 0
23001, 18434, 1, 0, 0
24001, 18454, 1, 0, 0
25001, 18482, 1, 0, 0
26001, 18420, 1, 0, 0
27001, 18260, 1, 0, 0
28002, 18236, 1, 0, 0
29002, 18346, 1, 0, 0
30002, 18290, 1, 0, 0
31002, 18300, 1, 0, 0
32002, 18082, 1, 0, 0
33002, 18234, 1, 0, 0
34002, 18212, 1, 0, 0
35002, 18190, 1, 0, 0
36002, 18306, 1, 0, 0
37002, 18342, 1, 0, 0
38002, 18306, 1, 0, 0
39002, 18306, 1, 0, 0
40002, 18290, 1, 0, 0
41002, 18312, 1, 0, 0
42002, 18254, 1, 0, 0
43002, 18274, 1, 0, 0
44002, 18192, 1, 0, 0
45002, 18006, 1, 0, 0
46001, 18162, 1, 0, 0
47002, 18148, 1, 0, 0
48001, 18186, 1, 0, 0
49002, 18212, 1, 0, 0
50002, 18282, 1, 0, 0
51002, 18092, 1, 0, 0
52045, 18264, 1, 0, 0
53046, 18276, 1, 0, 0
54046, 18200, 1, 0, 0
55047, 18196, 1, 0, 0
56047, 18284, 1, 0, 0
57048, 18344, 1, 0, 0
58049, 18352, 1, 0, 0
59049, 18440, 1, 0, 0
60050, 18532, 1, 0, 0
61051, 18460, 1, 0, 0
62051, 18436, 1, 0, 0
63052, 18440, 1, 0, 0
64053, 18276, 1, 0, 0
65054, 18324, 1, 0, 0
66055, 18296, 1, 0, 0
67056, 18380, 1, 0, 0
68056, 18396, 1, 0, 0
69057, 18400, 1, 0, 0
70058, 18444, 1, 0, 0
71059, 18269, 1, 0, 0
72060, 18320, 1, 0, 0
73062, 18057, 1, 0, 0
74063, 18293, 1, 0, 0
75064, 18232, 1, 0, 0
76065, 18272, 1, 0, 0
77066, 18308, 1, 0, 0
78066, 18268, 1, 0, 0
79067, 18260, 1, 0, 0
80068, 18264, 1, 0, 0
81069, 18296, 1, 0, 0
82070, 18300, 1, 0, 0
83071, 18320, 1, 0, 0
84072, 18452, 1, 0, 0
85073, 18448, 1, 0, 0
86073, 18444, 1, 0, 0
87074, 18440, 1, 0, 0
88075, 18396, 1, 0, 0
89076, 18392, 1, 0, 0
