1001, 116563, 1, 0, 0
2001, 122618, 1, 0, 0
3004, 113742, 1, 0, 0
4005, 123596, 1, 0, 0
5007, 127136, 1, 0, 0
6007, 117056, 1, 0, 0
7008, 122100, 1, 0, 0
8009, 125584, 1, 0, 0
9009, 134948, 1, 0, 0
10011, 114805, 1, 0, 0
11012, 142653, 1, 0, 0
12013, 117570, 1, 0, 0
13014, 119508, 1, 0, 0
14015, 121728, 1, 0, 0
15016, 121846, 1, 0, 0
16017, 114340, 1, 0, 0
17018, 125650, 1, 0, 0
18019, 118744, 1, 0, 0
19019, 119968, 1, 0, 0
20020, 130848, 1, 0, 0
21021, 139748, 1, 0, 0
22022, 116528, 1, 0, 0
23024, 127344, 1, 0, 0
24024, 119816, 1, 0, 0
25025, 130344, 1, 0, 0
26026, 121762, 1, 0, 0
27029, 111229, 1, 0, 0
28029, 111136, 1, 0, 0
29030, 118996, 1, 0, 0
30031, 118661, 1, 0, 0
31032, 111428, 1, 0, 0
32033, 119896, 1, 0, 0
33034, 120188, 1, 0, 0
34034, 111496, 1, 0, 0
35035, 138657, 1, 0, 0
36036, 126544, 1, 0, 0
37037, 121536, 1, 0, 0
38038, 111064, 1, 0, 0
39040, 111656, 1, 0, 0
40040, 110956, 1, 0, 0
41041, 128371, 1, 0, 0
42042, 111604, 1, 0, 0
43043, 110064, 1, 0, 0
44044, 130393, 1, 0, 0
45045, 115780, 1, 0, 0
46046, 130200, 1, 0, 0
47047, 121034, 1, 0, 0
48047, 113352, 1, 0, 0
49048, 125824, 1, 0, 0
50050, 130337, 1, 0, 0
51050, 124852, 1, 0, 0
52051, 112856, 1, 0, 0
53053, 132923, 1, 0, 0
54054, 119964, 1, 0, 0
55056, 129978, 1, 0, 0
56057, 137860, 1, 0, 0
57058, 118228, 1, 0, 0
58059, 123260, 1, 0, 0
59059, 104764, 1, 0, 0
60060, 122181, 1, 0, 0
61061, 128432, 1, 0, 0
62062, 135128, 1, 0, 0
63063, 128695, 1, 0, 0
64064, 128616, 1, 0, 0
65065, 140915, 1, 0, 0
66066, 141546, 1, 0, 0
67067, 132080, 1, 0, 0
68068, 134644, 1, 0, 0
69069, 139308, 1, 0, 0
70070, 133740, 1, 0, 0
71071, 147112, 1, 0, 0
72072, 142585, 1, 0, 0
73073, 128612, 1, 0, 0
74073, 133136, 1, 0, 0
75074, 136144, 1, 0, 0
76074, 144608, 1, 0, 0
77075, 140932, 1, 0, 0
78075, 130544, 1, 0, 0
79076, 133056, 1, 0, 0
80077, 135940, 1, 0, 0
81078, 131748, 1, 0, 0
82079, 131072, 1, 0, 0
83080, 130741, 1, 0, 0
84081, 138885, 1, 0, 0
85082, 128636, 1, 0, 0
86083, 133866, 1, 0, 0
87084, 134140, 1, 0, 0
88085, 138585, 1, 0, 0
89086, 130904, 1, 0, 0
90087, 127580, 1, 0, 0
91087, 124016, 1, 0, 0
92089, 131432, 1, 0, 0
93089, 128460, 1, 0, 0
94091, 141894, 1, 0, 0
95092, 129182, 1, 0, 0
96093, 133048, 1, 0, 0
97094, 134544, 1, 0, 0
98094, 138292, 1, 0, 0
99095, 131156, 1, 0, 0
