1000, 32870, 1, 0, 0
2000, 31298, 1, 0, 0
3000, 33672, 1, 0, 0
4000, 31039, 1, 0, 0
5000, 30162, 1, 0, 0
6000, 32782, 1, 0, 0
7000, 31426, 1, 0, 0
8000, 30635, 1, 0, 0
9000, 28606, 1, 0, 0
10000, 33244, 1, 0, 0
11000, 26953, 1, 0, 0
12000, 32744, 1, 0, 0
13000, 32076, 1, 0, 0
14000, 31349, 1, 0, 0
15000, 31600, 1, 0, 0
16000, 33524, 1, 0, 0
17000, 30420, 1, 0, 0
18000, 32116, 1, 0, 0
19000, 32085, 1, 0, 0
20000, 29533, 1, 0, 0
21000, 27448, 1, 0, 0
22000, 32910, 1, 0, 0
23000, 30145, 1, 0, 0
24000, 31829, 1, 0, 0
25000, 29335, 1, 0, 0
26000, 31282, 1, 0, 0
27000, 34708, 1, 0, 0
28000, 34378, 1, 0, 0
29000, 31983, 1, 0, 0
30000, 32685, 1, 0, 0
31000, 34301, 1, 0, 0
32000, 31742, 1, 0, 0
33000, 32423, 1, 0, 0
34000, 34143, 1, 0, 0
35000, 27865, 1, 0, 0
36000, 30026, 1, 0, 0
37000, 31451, 1, 0, 0
38000, 34021, 1, 0, 0
39000, 34459, 1, 0, 0
40000, 34482, 1, 0, 0
41000, 29716, 1, 0, 0
42000, 34056, 1, 0, 0
43000, 34994, 1, 0, 0
44000, 29282, 1, 0, 0
45000, 33187, 1, 0, 0
46000, 29269, 1, 0, 0
47000, 31716, 1, 0, 0
48000, 33797, 1, 0, 0
49000, 30522, 1, 0, 0
50000, 28897, 1, 0, 0
51000, 30853, 1, 0, 0
52000, 34170, 1, 0, 0
53000, 28598, 1, 0, 0
54000, 32353, 1, 0, 0
55000, 29809, 1, 0, 0
56000, 27588, 1, 0, 0
57000, 32317, 1, 0, 0
58000, 31021, 1, 0, 0
59000, 36263, 1, 0, 0
60000, 31865, 1, 0, 0
61000, 29841, 1, 0, 0
62000, 28317, 1, 0, 0
63000, 29722, 1, 0, 0
64000, 29852, 1, 0, 0
65000, 27801, 1, 0, 0
66000, 26927, 1, 0, 0
67000, 29377, 1, 0, 0
68000, 28398, 1, 0, 0
69000, 27259, 1, 0, 0
70000, 29312, 1, 0, 0
71000, 26169, 1, 0, 0
72000, 27018, 1, 0, 0
73000, 29543, 1, 0, 0
74000, 28925, 1, 0, 0
75000, 28481, 1, 0, 0
76000, 26593, 1, 0, 0
77000, 26859, 1, 0, 0
78000, 29600, 1, 0, 0
79000, 28753, 1, 0, 0
80000, 28146, 1, 0, 0
81000, 29494, 1, 0, 0
82000, 29381, 1, 0, 0
83000, 29266, 1, 0, 0
84000, 27497, 1, 0, 0
85000, 30298, 1, 0, 0
86000, 28493, 1, 0, 0
87000, 28825, 1, 0, 0
88000, 27706, 1, 0, 0
89000, 29117, 1, 0, 0
90000, 29271, 1, 0, 0
91000, 31165, 1, 0, 0
92000, 29504, 1, 0, 0
93000, 30473, 1, 0, 0
94000, 27068, 1, 0, 0
95000, 29493, 1, 0, 0
96000, 29074, 1, 0, 0
97000, 28387, 1, 0, 0
98000, 28002, 1, 0, 0
99000, 28836, 1, 0, 0
99476, 29570, 1, 0, 0
